col_0,Partner,col_2,HS Code,Product,Year,UOM,January_Value,January_Qty,February_Value,February_Qty,March_Value,March_Qty,April_Value,April_Qty,May_Value,May_Qty,June_Value,June_Qty,July_Value,July_Qty,August_Value,August_Qty,September_Value,September_Qty,October_Value,October_Qty,November_Value,November_Qty,December_Value,December_Qty,Total_Value,Total_Qty,Total_Period/Period %  Change (Value),Total_Period/Period %  Change (Qty),Total_Reporter Code,Total_Partner Code,Total_Product Code,Total_col,source_file
3,Chile,6,0810104000,"STBRY, 9/16-5/31",2015-2015,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,"2,189.0",0,0.0,12,"2,189.0",,,US,CI,0810104000,,Standard_Query_49608.csv
3,Chile,7,0810201020,"RSBRY,F,9/1-6/30",2015-2015,KG,6,716.0,19,"2,304.0",8,"1,475.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33,"4,495.0",204,222,US,CI,0810201020,,Standard_Query_49608.csv
3,Chile,7,0810201020,"RSBRY,F,9/1-6/30",2016-2016,KG,0,0.0,38,"4,563.0",41,"4,429.0",16,"1,554.0",68,"13,620.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,163,"24,166.0",,,US,CI,0810201020,,Standard_Query_49608.csv
3,Chile,7,0810201020,"RSBRY,F,9/1-6/30",2017-2017,KG,76,"15,912.0",0,0.0,0,0.0,0,0.0,159,"32,211.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,"2,142.0",0,0.0,246,"50,265.0",,,US,CI,0810201020,,Standard_Query_49608.csv
3,Chile,7,0810201020,"RSBRY,F,9/1-6/30",2018-2018,KG,5,"1,018.0",0,0.0,0,0.0,0,0.0,0,0.0,20,"2,570.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,"3,588.0",,,US,CI,0810201020,,Standard_Query_49608.csv
3,Chile,8,0810201028,RSBRY <5KG S-J,2022-2022,KG,77,"23,760.0",0,0.0,0,0.0,0,0.0,0,0.0,81,"24,300.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,158,"48,060.0",,,US,CI,0810201028,,Standard_Query_49608.csv
3,Chile,8,0810201028,RSBRY <5KG S-J,2023-2023,KG,48,"12,960.0",20,"5,400.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,68,"18,360.0",-58,-58,US,CI,0810201028,,Standard_Query_49608.csv
3,Chile,9,0810209020,"RSBRY,F,7/1-8/31",2015-2015,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,140.0,0,0.0,0,0.0,0,0.0,0,0.0,3,140.0,,,US,CI,0810209020,,Standard_Query_49608.csv
3,Chile,10,0810209030,"BLACKBERRIES, FR",2015-2015,KG,0,0.0,0,0.0,54,"23,392.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,54,"23,392.0",,,US,CI,0810209030,,Standard_Query_49608.csv
3,Chile,10,0810209030,"BLACKBERRIES, FR",2016-2016,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,"7,715.0",4,898.0,44,"17,145.0",8,"1,496.0",0,0.0,0,0.0,0,0.0,76,"27,254.0",,,US,CI,0810209030,,Standard_Query_49608.csv
3,Chile,10,0810209030,"BLACKBERRIES, FR",2017-2017,KG,0,0.0,0,0.0,0,0.0,0,0.0,40,"17,598.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22,"3,840.0",0,0.0,62,"21,438.0",,,US,CI,0810209030,,Standard_Query_49608.csv
3,Chile,10,0810209030,"BLACKBERRIES, FR",2018-2018,KG,0,0.0,0,0.0,72,"40,830.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,72,"40,830.0",,,US,CI,0810209030,,Standard_Query_49608.csv
3,Chile,11,0810209060,BLBRY NS,2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,"2,164.0",0,0.0,5,"2,164.0",,,US,CI,0810209060,,Standard_Query_49608.csv
3,Chile,11,0810209060,BLBRY NS,2025-2025,KG,0,0.0,7,"1,597.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,"1,597.0",,,US,CI,0810209060,,Standard_Query_49608.csv
3,Chile,12,0810209090,"MUL/LOGANBRY, FR",2022-2022,KG,36,"10,917.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36,"10,917.0",,,US,CI,0810209090,,Standard_Query_49608.csv
3,Chile,13,0810400024,FRSH WILD BLUEBR,2017-2017,KG,15,"4,082.0",89,"22,596.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,104,"26,678.0",496,454,US,CI,0810400024,,Standard_Query_49608.csv
3,Chile,13,0810400024,FRSH WILD BLUEBR,2022-2022,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,244,"91,852.0",244,"91,852.0",,,US,CI,0810400024,,Standard_Query_49608.csv
3,Chile,13,0810400024,FRSH WILD BLUEBR,2023-2023,KG,495,"110,593.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,935.0,201,"29,302.0",709,"140,830.0",,,US,CI,0810400024,,Standard_Query_49608.csv
3,Chile,13,0810400024,FRSH WILD BLUEBR,2024-2024,KG,"1,300","190,905.0",943,"135,404.0",122,"15,748.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"2,365","342,057.0",-27,-29,US,CI,0810400024,,Standard_Query_49608.csv
3,Chile,13,0810400024,FRSH WILD BLUEBR,2025-2025,KG,147,"50,918.0",220,"46,724.0",91,"14,249.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,459,"111,891.0",50,-8,US,CI,0810400024,,Standard_Query_49608.csv
3,Chile,14,0810400030,"CRANBERRIES,FRSH",2022-2022,KG,0,0.0,0,0.0,0,0.0,0,0.0,19,"1,321.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,"1,321.0",,,US,CI,0810400030,,Standard_Query_49608.csv
3,Chile,14,0810400030,"CRANBERRIES,FRSH",2026-2026,KG,49,"11,292.0",0,0.0,,,,,,,,,,,,,,,,,,,,,49,"11,292.0",,,US,CI,0810400030,,Standard_Query_49608.csv
3,Chile,15,0810400040,"BERRIES,NESOI",2016-2016,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,"4,232.0",11,"4,232.0",,,US,CI,0810400040,,Standard_Query_49608.csv
3,Chile,15,0810400040,"BERRIES,NESOI",2017-2017,KG,9,"2,165.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,"2,165.0",,,US,CI,0810400040,,Standard_Query_49608.csv
3,Chile,15,0810400040,"BERRIES,NESOI",2018-2018,KG,7,730.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,730.0,,,US,CI,0810400040,,Standard_Query_49608.csv
3,Chile,15,0810400040,"BERRIES,NESOI",2021-2021,KG,12,"2,565.0",7,722.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,"3,287.0",-40,-72,US,CI,0810400040,,Standard_Query_49608.csv
3,Chile,15,0810400040,"BERRIES,NESOI",2022-2022,KG,0,0.0,10,"1,224.0",10,"3,956.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,"5,180.0",,,US,CI,0810400040,,Standard_Query_49608.csv
4,Canada,1,0810104080,"STBRY, 9/16-6/14",2024-2024,KG,"2,966","471,853.0","2,765","391,055.0","3,840","538,925.0","3,778","641,385.0","1,762","304,458.0","1,130","238,448.0",3,375.0,35,"5,443.0","1,120","171,984.0","2,432","404,799.0","1,400","220,142.0","2,317","316,550.0","23,547","3,705,417.0",-7,-17,US,CA,0810104080,,Standard_Query_49608.csv
4,Canada,1,0810104080,"STBRY, 9/16-6/14",2025-2025,KG,"2,687","370,909.0","2,203","312,909.0","1,565","213,486.0","1,626","283,867.0",813,"168,918.0",555,"128,287.0",0,0.0,0,0.0,697,"93,775.0","1,392","210,350.0","2,339","346,164.0","2,400","365,681.0","16,278","2,494,346.0",-18,-16,US,CA,0810104080,,Standard_Query_49608.csv
4,Canada,1,0810104080,"STBRY, 9/16-6/14",2026-2026,KG,"2,713","429,606.0","1,951","268,317.0",,,,,,,,,,,,,,,,,,,,,"4,664","697,923.0",-28,-38,US,CA,0810104080,,Standard_Query_49608.csv
4,Canada,2,0810400024,FRSH WILD BLUEBR,2015-2015,KG,0,0.0,0,0.0,0,0.0,55,"12,150.0",0,0.0,0,0.0,69,"30,159.0","8,182","7,336,366.0","8,836","8,601,485.0",34,"17,395.0",0,0.0,3,238.0,"17,179","15,997,793.0",,,US,CA,0810400024,,Standard_Query_49608.csv
4,Canada,2,0810400024,FRSH WILD BLUEBR,2016-2016,KG,0,0.0,0,0.0,69,"28,094.0",0,0.0,70,"37,238.0",0,0.0,90,"23,514.0","8,254","8,530,699.0","6,166","6,299,738.0",31,"13,608.0",31,"13,608.0",0,0.0,"14,710","14,946,499.0",,,US,CA,0810400024,,Standard_Query_49608.csv
4,Canada,2,0810400024,FRSH WILD BLUEBR,2017-2017,KG,64,"28,577.0",0,0.0,40,"23,994.0",0,0.0,67,"33,329.0",9,"3,677.0",34,"14,969.0","4,579","5,528,640.0","1,293","1,730,378.0",43,"39,055.0",0,0.0,0,0.0,"6,129","7,402,619.0",,,US,CA,0810400024,,Standard_Query_49608.csv
4,Canada,2,0810400024,FRSH WILD BLUEBR,2018-2018,KG,18,"4,521.0",51,"18,761.0",220,"73,119.0",39,"17,962.0",49,"19,292.0",0,0.0,0,0.0,"3,630","4,037,188.0","1,080","1,201,694.0",124,"55,330.0",0,0.0,127,"106,985.0","5,336","5,534,852.0",192,315,US,CA,0810400024,,Standard_Query_49608.csv
4,Canada,2,0810400024,FRSH WILD BLUEBR,2019-2019,KG,34,"18,779.0",0,0.0,0,0.0,50,"17,963.0",0,0.0,0,0.0,96,"36,986.0","2,360","2,726,118.0","2,558","3,259,773.0",52,"17,963.0",0,0.0,52,"17,962.0","5,201","6,095,544.0",,,US,CA,0810400024,,Standard_Query_49608.csv
4,Canada,2,0810400024,FRSH WILD BLUEBR,2020-2020,KG,52,"17,962.0",39,"9,423.0",0,0.0,81,"37,177.0",42,"18,143.0",0,0.0,85,"38,430.0","3,228","3,285,948.0",599,"564,809.0",46,"18,370.0",0,0.0,113,"38,430.0","4,284","4,028,692.0",-24,-48,US,CA,0810400024,,Standard_Query_49608.csv
4,Canada,2,0810400024,FRSH WILD BLUEBR,2021-2021,KG,0,0.0,89,"28,204.0",65,"19,215.0",0,0.0,67,"19,215.0",70,"18,370.0",26,"32,033.0","4,242","4,114,158.0",430,"438,059.0",70,"18,370.0",226,"58,099.0",233,"55,462.0","5,520","4,801,185.0",,,US,CA,0810400024,,Standard_Query_49608.csv
4,Canada,2,0810400024,FRSH WILD BLUEBR,2022-2022,KG,0,0.0,163,"37,092.0",75,"18,371.0",362,"93,094.0",79,"18,376.0",63,"17,735.0",259,"56,006.0","12,054","6,024,506.0","4,775","2,088,997.0",0,0.0,0,0.0,56,"19,215.0","17,885","8,373,392.0",,,US,CA,0810400024,,Standard_Query_49608.csv
4,Canada,2,0810400024,FRSH WILD BLUEBR,2023-2023,KG,0,0.0,0,0.0,71,"18,371.0",75,"18,370.0",0,0.0,65,"16,329.0",4,740.0,"6,475","3,326,079.0","1,982","872,469.0",145,"36,741.0",0,0.0,141,"36,740.0","8,957","4,325,839.0",,,US,CA,0810400024,,Standard_Query_49608.csv
4,Canada,2,0810400024,FRSH WILD BLUEBR,2024-2024,KG,66,"19,215.0",0,0.0,0,0.0,73,"18,370.0",0,0.0,135,"32,025.0",177,"68,017.0","5,602","2,999,148.0",363,"128,747.0",106,"23,995.0",268,"79,105.0",0,0.0,"6,789","3,368,622.0",,,US,CA,0810400024,,Standard_Query_49608.csv
4,Canada,2,0810400024,FRSH WILD BLUEBR,2025-2025,KG,82,"18,689.0",42,"18,371.0",0,0.0,0,0.0,74,"23,995.0",74,"23,995.0",7,"1,274.0",987,"845,455.0",231,"36,551.0",0,0.0,76,"23,995.0",0,0.0,"1,573","992,325.0",-49,-2,US,CA,0810400024,,Standard_Query_49608.csv
4,Canada,2,0810400024,FRSH WILD BLUEBR,2026-2026,KG,81,"17,962.0",68,"17,649.0",,,,,,,,,,,,,,,,,,,,,149,"35,611.0",-16,-2,US,CA,0810400024,,Standard_Query_49608.csv
4,Canada,3,0810400030,"CRANBERRIES,FRSH",2015-2015,KG,18,"5,443.0",0,0.0,51,"105,805.0",349,"718,782.0",410,"775,754.0",143,"294,085.0",19,"19,958.0",0,0.0,"4,094","3,806,839.0","45,642","46,691,134.0","14,105","11,466,203.0","1,059","644,253.0","65,890","64,528,256.0",,,US,CA,0810400030,,Standard_Query_49608.csv
4,Canada,3,0810400030,"CRANBERRIES,FRSH",2016-2016,KG,0,0.0,0,0.0,0,0.0,32,"22,679.0",0,0.0,0,0.0,7,40.0,0,0.0,"5,543","5,364,932.0","46,667","47,051,569.0","11,134","9,458,590.0",990,"687,469.0","64,373","62,585,279.0",,,US,CA,0810400030,,Standard_Query_49608.csv
4,Canada,3,0810400030,"CRANBERRIES,FRSH",2017-2017,KG,365,"375,803.0",48,"79,001.0",228,"521,599.0",408,"935,386.0",194,"448,399.0",0,0.0,70,"121,937.0",0,0.0,"1,707","1,730,432.0","28,582","32,857,490.0","10,652","10,160,988.0","2,043","1,612,788.0","44,299","48,843,823.0",-87,-79,US,CA,0810400030,,Standard_Query_49608.csv
4,Canada,3,0810400030,"CRANBERRIES,FRSH",2018-2018,KG,249,"407,044.0",7,"2,177.0",0,0.0,22,"36,228.0",0,0.0,12,"14,559.0",42,"76,735.0",74,"158,030.0","4,915","5,813,506.0","41,986","52,083,042.0","12,699","13,060,850.0","1,366","1,388,732.0","61,371","73,040,903.0",-97,-99,US,CA,0810400030,,Standard_Query_49608.csv
4,Canada,3,0810400030,"CRANBERRIES,FRSH",2019-2019,KG,105,"116,642.0",197,"248,658.0",467,"593,657.0",0,0.0,45,"39,820.0",39,"42,719.0",8,"17,626.0",0,0.0,"3,291","4,152,798.0","22,531","27,436,149.0","6,256","4,780,000.0",749,"629,303.0","33,689","38,057,372.0",88,113,US,CA,0810400030,,Standard_Query_49608.csv
4,Canada,3,0810400030,"CRANBERRIES,FRSH",2020-2020,KG,0,0.0,19,"32,033.0",0,0.0,33,"18,289.0",0,0.0,0,0.0,13,"17,357.0",29,"18,362.0","2,488","3,492,063.0","31,288","41,965,310.0","8,363","7,945,518.0",165,"60,331.0","42,400","53,549,263.0",,,US,CA,0810400030,,Standard_Query_49608.csv
4,Canada,3,0810400030,"CRANBERRIES,FRSH",2021-2021,KG,152,"130,690.0",267,"378,853.0",45,"63,352.0",260,"369,018.0",0,0.0,0,0.0,0,0.0,0,0.0,"5,452","5,895,280.0","37,137","40,425,117.0","6,117","4,457,696.0",705,"210,323.0","50,135","51,930,329.0",76,190,US,CA,0810400030,,Standard_Query_49608.csv
4,Canada,3,0810400030,"CRANBERRIES,FRSH",2022-2022,KG,0,0.0,0,0.0,217,"236,047.0",0,0.0,646,"714,368.0",39,"43,372.0",0,0.0,0,0.0,"3,000","3,101,104.0","34,788","34,681,555.0","10,663","9,442,057.0",257,"95,910.0","49,610","48,314,413.0",,,US,CA,0810400030,,Standard_Query_49608.csv
4,Canada,3,0810400030,"CRANBERRIES,FRSH",2023-2023,KG,0,0.0,280,"288,292.0",17,"19,461.0",0,0.0,0,0.0,0,0.0,23,"17,695.0",16,"16,340.0","5,367","5,118,692.0","47,463","44,685,710.0","4,097","2,985,659.0",0,0.0,"57,263","53,131,849.0",,,US,CA,0810400030,,Standard_Query_49608.csv
4,Canada,3,0810400030,"CRANBERRIES,FRSH",2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,85,"82,157.0",0,0.0,254,"107,555.0",0,0.0,"2,083","2,211,406.0","30,359","32,925,573.0","4,826","3,837,159.0",118,"66,428.0","37,724","39,230,278.0",,,US,CA,0810400030,,Standard_Query_49608.csv
4,Canada,3,0810400030,"CRANBERRIES,FRSH",2025-2025,KG,44,"48,554.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"1,070","988,292.0","35,624","38,227,474.0","7,388","6,566,462.0",224,"162,388.0","44,349","45,993,170.0",,,US,CA,0810400030,,Standard_Query_49608.csv
4,Canada,3,0810400030,"CRANBERRIES,FRSH",2026-2026,KG,207,"204,844.0",6,"2,547.0",,,,,,,,,,,,,,,,,,,,,212,"207,391.0",-97,-99,US,CA,0810400030,,Standard_Query_49608.csv
4,Canada,4,0810201035,RSBRY >5KG S-J,2023-2023,KG,81,"27,527.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,81,"27,527.0",,,US,CA,0810201035,,Standard_Query_49608.csv
4,Canada,4,0810201035,RSBRY >5KG S-J,2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,"1,633.0",3,"2,177.0",0,0.0,11,"3,810.0",,,US,CA,0810201035,,Standard_Query_49608.csv
4,Canada,4,0810201035,RSBRY >5KG S-J,2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,"1,633.0",0,0.0,0,0.0,0,0.0,7,"1,633.0",,,US,CA,0810201035,,Standard_Query_49608.csv
4,Canada,4,0810201035,RSBRY >5KG S-J,2026-2026,KG,0,0.0,4,816.0,,,,,,,,,,,,,,,,,,,,,4,816.0,,,US,CA,0810201035,,Standard_Query_49608.csv
4,Canada,5,0810102000,"STRAWBERRIES, FR",2015-2015,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,82,"71,522.0",462,"172,505.0",590,"241,186.0",27,"4,940.0",0,0.0,0,0.0,0,0.0,"1,160","490,153.0",,,US,CA,0810102000,,Standard_Query_49608.csv
4,Canada,5,0810102000,"STRAWBERRIES, FR",2016-2016,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,46,"13,329.0",557,"136,108.0",584,"140,412.0",107,"24,375.0",0,0.0,0,0.0,0,0.0,"1,295","314,224.0",,,US,CA,0810102000,,Standard_Query_49608.csv
4,Canada,5,0810102000,"STRAWBERRIES, FR",2017-2017,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,217,"119,051.0",777,"280,793.0",582,"139,607.0",270,"61,820.0",0,0.0,0,0.0,0,0.0,"1,846","601,271.0",,,US,CA,0810102000,,Standard_Query_49608.csv
4,Canada,5,0810102000,"STRAWBERRIES, FR",2018-2018,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,454,"190,652.0",889,"221,692.0",611,"151,473.0",246,"54,147.0",0,0.0,0,0.0,0,0.0,"2,201","617,964.0",,,US,CA,0810102000,,Standard_Query_49608.csv
4,Canada,5,0810102000,"STRAWBERRIES, FR",2019-2019,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,201,"130,433.0","1,199","367,369.0","1,031","245,708.0",644,"179,618.0",0,0.0,0,0.0,0,0.0,"3,076","923,128.0",,,US,CA,0810102000,,Standard_Query_49608.csv
4,Canada,5,0810102000,"STRAWBERRIES, FR",2020-2020,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,81,"17,129.0",788,"179,675.0","1,227","315,904.0",444,"92,269.0",0,0.0,0,0.0,0,0.0,"2,540","604,977.0",,,US,CA,0810102000,,Standard_Query_49608.csv
4,Canada,5,0810102000,"STRAWBERRIES, FR",2021-2021,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,627,"176,697.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,627,"176,697.0",,,US,CA,0810102000,,Standard_Query_49608.csv
4,Canada,6,0810102010,STBRY FR ORG 6/,2021-2021,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,790,"171,569.0",524,"152,794.0",2,405.0,0,0.0,0,0.0,0,0.0,"1,316","324,768.0",,,US,CA,0810102010,,Standard_Query_49608.csv
4,Canada,6,0810102010,STBRY FR ORG 6/,2022-2022,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,"10,572.0",2,"1,101.0",3,400.0,5,"2,445.0",0,0.0,0,0.0,0,0.0,35,"14,518.0",,,US,CA,0810102010,,Standard_Query_49608.csv
4,Canada,6,0810102010,STBRY FR ORG 6/,2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,"9,038.0",17,"6,719.0",34,"8,553.0",52,"19,744.0",0,0.0,0,0.0,0,0.0,127,"44,054.0",,,US,CA,0810102010,,Standard_Query_49608.csv
4,Canada,7,0810102060,"STBRY,PROC,6/-9/",2024-2024,KG,0,0.0,3,778.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,778.0,,,US,CA,0810102060,,Standard_Query_49608.csv
4,Canada,8,0810102080,"STBRY, 6/15-9/15",2024-2024,KG,0,0.0,269,"108,779.0",11,"1,116.0",0,0.0,36,"10,251.0","1,405","438,823.0","2,385","596,136.0","2,425","633,965.0",999,"218,193.0",145,"39,135.0",88,"29,540.0",80,"26,286.0","7,843","2,102,224.0",,,US,CA,0810102080,,Standard_Query_49608.csv
4,Canada,8,0810102080,"STBRY, 6/15-9/15",2025-2025,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"1,177","361,264.0","2,392","611,312.0","2,048","492,958.0",929,"194,172.0",0,0.0,0,0.0,0,0.0,"6,547","1,659,706.0",,,US,CA,0810102080,,Standard_Query_49608.csv
4,Canada,9,0810102090,STBRY FR 6/,2021-2021,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,744,"184,017.0","1,621","448,110.0",760,"175,555.0",0,0.0,0,0.0,0,0.0,"3,125","807,682.0",,,US,CA,0810102090,,Standard_Query_49608.csv
4,Canada,9,0810102090,STBRY FR 6/,2022-2022,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"1,035","279,141.0","1,986","549,598.0","2,901","833,928.0","1,063","322,348.0",0,0.0,0,0.0,0,0.0,"6,985","1,985,015.0",,,US,CA,0810102090,,Standard_Query_49608.csv
4,Canada,9,0810102090,STBRY FR 6/,2023-2023,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"1,377","332,381.0","2,185","514,777.0","2,022","489,484.0","1,191","262,118.0",0,0.0,0,0.0,0,0.0,"6,775","1,598,760.0",,,US,CA,0810102090,,Standard_Query_49608.csv
4,Canada,10,0810104000,"STBRY, 9/16-5/31",2015-2015,KG,9,870.0,21,"2,424.0",33,"3,094.0",58,"5,442.0",36,"3,500.0",11,994.0,0,0.0,0,0.0,270,"111,474.0",56,"10,320.0",7,617.0,0,0.0,501,"138,735.0",124,179,US,CA,0810104000,,Standard_Query_49608.csv
4,Canada,10,0810104000,"STBRY, 9/16-5/31",2016-2016,KG,0,0.0,0,0.0,0,0.0,4,997.0,2,589.0,0,0.0,0,0.0,0,0.0,195,"38,406.0",82,"17,160.0",12,"4,166.0",12,"3,601.0",307,"64,919.0",,,US,CA,0810104000,,Standard_Query_49608.csv
4,Canada,10,0810104000,"STBRY, 9/16-5/31",2017-2017,KG,39,"10,759.0",21,"5,406.0",39,"7,022.0",339,"72,394.0",189,"25,282.0",67,"9,895.0",0,0.0,0,0.0,278,"87,560.0",754,"121,896.0",397,"51,624.0",148,"24,722.0","2,273","416,560.0",-47,-50,US,CA,0810104000,,Standard_Query_49608.csv
4,Canada,10,0810104000,"STBRY, 9/16-5/31",2018-2018,KG,42,"8,851.0",77,"25,769.0",248,"35,279.0",997,"147,169.0",626,"102,457.0",222,"37,668.0",0,0.0,0,0.0,147,"32,894.0",350,"76,693.0",437,"57,638.0",657,"88,967.0","3,803","613,385.0",81,191,US,CA,0810104000,,Standard_Query_49608.csv
4,Canada,10,0810104000,"STBRY, 9/16-5/31",2019-2019,KG,585,"82,477.0",382,"54,971.0",433,"73,731.0",608,"104,585.0",664,"105,740.0",346,"50,516.0",0,0.0,0,0.0,567,"113,543.0",406,"74,014.0",351,"48,100.0",474,"64,101.0","4,815","771,778.0",-35,-33,US,CA,0810104000,,Standard_Query_49608.csv
4,Canada,10,0810104000,"STBRY, 9/16-5/31",2020-2020,KG,453,"58,499.0",473,"68,580.0",716,"88,026.0",755,"123,814.0",630,"109,564.0",203,"35,004.0",0,0.0,0,0.0,471,"88,425.0",652,"90,632.0",412,"58,944.0",420,"56,369.0","5,183","777,857.0",4,17,US,CA,0810104000,,Standard_Query_49608.csv
4,Canada,10,0810104000,"STBRY, 9/16-5/31",2021-2021,KG,379,"52,639.0",556,"75,547.0",820,"121,589.0",609,"115,171.0",584,"111,139.0",321,"70,771.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"3,268","546,856.0",47,44,US,CA,0810104000,,Standard_Query_49608.csv
4,Canada,11,0810104010,STBRY FR ORG 9/,2021-2021,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,55,"16,765.0",0,0.0,0,0.0,55,"16,765.0",,,US,CA,0810104010,,Standard_Query_49608.csv
4,Canada,11,0810104010,STBRY FR ORG 9/,2022-2022,KG,52,"15,605.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,"2,110.0",59,"17,715.0",,,US,CA,0810104010,,Standard_Query_49608.csv
4,Canada,11,0810104010,STBRY FR ORG 9/,2023-2023,KG,3,565.0,9,"1,507.0",0,0.0,0,0.0,0,0.0,4,748.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,"2,820.0",233,167,US,CA,0810104010,,Standard_Query_49608.csv
4,Canada,12,0810104040,"STBRY,ORG9/-6/14",2024-2024,KG,8,"1,597.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,"1,597.0",,,US,CA,0810104040,,Standard_Query_49608.csv
4,Canada,13,0810104060,"STBRY,PROC,9/-6/",2024-2024,KG,0,0.0,0,0.0,0,0.0,0,0.0,3,572.0,25,"3,855.0",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,"4,427.0",,,US,CA,0810104060,,Standard_Query_49608.csv
4,Canada,14,0810104090,STBRY FR 9/,2021-2021,KG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,441,"77,976.0",757,"132,935.0",458,"72,535.0",710,"98,968.0","2,366","382,414.0",,,US,CA,0810104090,,Standard_Query_49608.csv
